record_id,field,original_text,word_count,unique_words,categorical_diversity,compositional_complexity,semantic_density,von_neumann_entropy,category_coherence,compositional_entanglement,grammatical_superposition,semantic_interference,frame_competition,categorical_coherence_variance,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,analysis_version
16,影片對話,"專家A：范斯這次在巴黎AI高峰會上的發言，等於是直接對全球AI監管框架潑了一盆冷水。他的立場很明確，就是美國不能接受過度監管，因為這會限制創新。他甚至直接警告說，歐盟的「數位服務法」已經對美國科技公司造成太大壓力，如果AI再被層層規範，美國的競爭力可能會受到嚴重影響。

專家B：沒錯，他的態度其實跟川普政府的整體科技政策完全一致，就是「美國優先」。他強調美國會確保最強大的AI系統是在美國開發，並且...",588,252,32,0,4.285714285714286,7.141192012752652,0.1870748299319728,0.05442176870748299,1.0,0.026724975704567545,0.8951913535985779,0.0021796744845897545,0.6214338003601432,0.10371512683517287,1.0,fair_comparison_restricted_v1.0
16,影片描述,巴黎人工智慧行動高峰會（AI Action Summit）近日落幕，美國副總統范斯（JD Vance）在會議中強調，過度監管AI可能會扼殺創新，並批評歐盟的「數位服務法」（Digital Services Act）對美國科技企業不公平。他表示，美國將確保AI發展不受過度規範影響，並警告部分國家可能利用AI技術加強監控。 美國與英國最終未簽署會議宣言，而中國、法國、印度等61國則支持全球AI治理框架...,139,88,22,0,6.330935251798561,6.11868522770693,0.19424460431654678,0.15827338129496402,1.0,0.01336193441940662,0.9472482393114561,0.003366033019354182,0.6694088365031141,0.1463335509130005,1.0,fair_comparison_restricted_v1.0
17,新聞標題,"假新聞渲染分屍案 社會動盪加劇 Fake News Fuels Dismemberment Case, Sparks Chaos",16,16,7,0,10.0,3.9999999999769167,0.4375,0.4375,1.0,0.0,0.9999999999942292,0.016422193877551023,0.7499999999988458,0.23617665816326533,1.0,fair_comparison_restricted_v1.0
17,影片對話,"A: 這個分屍案本來已經夠恐怖了，結果現在媒體居然還趁機帶風向，硬扯預算刪減，這真的是離譜到不行！

B: 沒錯，一開始新聞出來的時候，大家還以為是藍白砍預算害警方沒辦法查案，結果警方自己跳出來說根本沒有化糞池，這下子那些媒體的臉是不是腫得像豬頭？

A: 這不就是典型的「先帶風向，事後裝沒事」嗎？每次遇到重大案件，就一定會有人想要操作政治，把民眾的注意力從案件本身拉到政治鬥爭上，真的很可惡！

...",695,335,30,0,4.820143884892087,7.568931031063977,0.23309352517985613,0.04316546762589928,1.0,0.026153266738358025,0.9023504331932888,0.0036139031221066324,0.6334112810210889,0.0950410054690061,1.0,fair_comparison_restricted_v1.0
17,影片描述,近期發生的高雄分屍案震驚全台，但隨著案件調查進展，社群媒體與部分媒體卻充斥著未經證實的假消息，導致社會輿論陷入混亂。假新聞的迅速擴散，不僅影響公眾對案件的理解，也對司法調查造成干擾。許多錯誤訊息將案情與政治預算削減牽扯在一起，甚至傳出警方因經費問題而放棄開挖化糞池尋找關鍵證據。然而，警方已正式澄清，並強調化糞池本來就不存在，此類謠言純屬捏造。專家呼籲民眾保持理性，不要被誤導性的標題與錯誤資訊操控。...,135,100,19,0,7.4074074074074066,6.359755671911392,0.2814814814814815,0.14074074074074075,1.0,0.009833333333333336,0.9572386111697334,0.005740493751163702,0.6920542037154281,0.12987029627349728,1.0,fair_comparison_restricted_v1.0
18,新聞標題,"海軍士兵遭母代辦中國身分證 引國安疑慮Navy Soldier Unknowingly Had China ID, Raising Security Concerns",19,19,7,0,10.0,4.247927513416173,0.47368421052631576,0.3684210526315789,1.0,0.0,0.9999999999935472,0.021143083272089996,0.7499999999987095,0.20634292498162699,1.0,fair_comparison_restricted_v1.0
18,影片對話,"A名嘴：「這件事最扯的地方是，這個楊姓士兵居然服役十年，才被發現有中國身分證！我們的軍方審查到底在幹嘛？當年入伍的時候沒查清楚，現在才來補破網，這不就是國安漏洞嗎？」

B名嘴：「真的！軍方怎麼會讓一個『中國籍』的人進軍隊？這代表什麼？代表這些年來可能有多少人混進去了我們都不知道，這要是發生在機敏單位，後果不堪設想！」

A名嘴：「但問題是，他自己也不知道啊，是他媽去幫他辦的！你要怎麼防？難道以後...",353,176,27,0,4.985835694050992,6.930251521043595,0.21529745042492918,0.0764872521246459,1.0,0.014727567573104209,0.929058925043089,0.0034204329964430515,0.6392103907829136,0.11009128570629836,1.0,fair_comparison_restricted_v1.0
18,影片描述,國防部今（10）日證實，海軍168艦隊楊姓上兵因母親為陸配，在不知情的情況下被申請中國居民身分證，時間長達十年之久。該案近期由調查局查出，並已函請內政部移民署進行調查與後續處置。此事引發外界對國軍背景審查機制及國安風險的高度關注。 根據軍方說法，楊姓士兵原為常備兵役軍事訓練役男，後轉服志願役士兵。在春節返家休假時，母親告知其中國身分證已經過期，需重新辦理。此時，他才驚覺自己竟然擁有中國身分，隨即向...,293,192,28,0,6.552901023890785,7.106701433189536,0.24573378839590443,0.09556313993174062,1.0,0.013649562565178231,0.9369461526690279,0.003360120795863453,0.6718596416529158,0.11534250722852013,1.0,fair_comparison_restricted_v1.0
19,新聞標題,"恢復七天國定假 勞工團體：不該有討價還價空間""Restore 7 Public Holidays: Workers Say No to Bargaining""",25,24,8,0,9.6,4.5638561897401,0.32,0.32,1.0,0.0015972222222222223,0.9953966229870503,0.009375,0.7414786301529657,0.1988125,1.0,fair_comparison_restricted_v1.0
19,影片對話,"A: 這七天假本來就是勞工的，2017年砍掉，到現在都快十年了，現在國民黨提案要還回來，這根本就不是什麼政治問題，而是遲來的正義。

B: 但你要知道，現在這個時間點剛好是選舉前，難免讓人懷疑這是不是國民黨的政治操作啊？

A: 不管是不是政治考量，關鍵是這件事對勞工有沒有幫助。今天如果是民進黨提案恢復七天假，我一樣支持！問題是，當初砍假的時候，政府有問過勞工嗎？現在還回來，不是剛好而已嗎？

B...",361,172,29,0,4.7645429362880884,6.776016111513441,0.22714681440443213,0.08033240997229917,1.0,0.02527410564069221,0.9124393400091293,0.0032548734209859815,0.6340972531377608,0.11094876119527086,1.0,fair_comparison_restricted_v1.0
19,影片描述,台灣勞工團體近日再次走上街頭，要求恢復七天國定假日，強調勞工權益不應被政治角力左右。數千名勞工在台北市政府前高舉標語，高喊「還我七天假！」「勞工不是提款機！」，表達對政府政策的不滿。 抗議者指出，自2016年政府刪除七天國定假日以來，勞工的工時不減反增，薪資成長緩慢，生活壓力加重。許多勞工團體認為，每逢選舉，勞工福利總被當作政治籌碼，但選後承諾往往不了了之。 勞動部表示，將持續與勞工團體溝通，並研...,159,104,22,0,6.5408805031446535,6.189863042461861,0.18867924528301888,0.13836477987421383,1.0,0.024063465259945665,0.9237995270225521,0.0031102474304519675,0.6715933817823898,0.13866892328573938,1.0,fair_comparison_restricted_v1.0
20,新聞標題,"太陽花女王劉喬安美國落網 3月遣返台受審Sunflower Queen Liu Chiao-an Arrested in US, Returning to Taiwan in March",27,26,8,0,9.62962962962963,4.680813428051884,0.48148148148148145,0.2962962962962963,1.0,0.0013697129081744464,0.9958245842376277,0.018840020576131686,0.7420999376671618,0.1760223765432099,1.0,fair_comparison_restricted_v1.0
20,影片對話,"A： 欸，這次劉喬安被美國抓到，準備要遣返回台，這消息你們看了有什麼感想？

B： 我只能說，這根本報應啊！當年多少人把她捧成「太陽花女王」，結果現在勒？販毒、詐欺、侵占，還非法滯留美國，真的是徹底崩壞！

C： 不只她啦，你看這幾年學運那些人，有多少人有前科？性騷、貪污、詐欺、賄賂，連毒品都有，這是什麼概念？當年在立法院高喊民主、自由，現在個個變成法律的「熟客」。

A： 我覺得啦，這不只是個別...",392,206,30,0,5.255102040816326,6.993390074101034,0.24744897959183673,0.07653061224489796,1.0,0.021672011249593632,0.9098275670923318,0.0032625005784626764,0.6424855570471913,0.10684609711231433,1.0,fair_comparison_restricted_v1.0
20,影片描述,"曾因太陽花學運成名的劉喬安（本名劉依函），因涉嫌販毒、詐欺、侵占等多項罪嫌，遭台灣檢方通緝多年，近日於美國波士頓遭逮捕。美方執法機構確認後，啟動遣返程序，預計三月將她押解回台，面對司法審判。

根據刑事警察局統計，劉喬安自2019年出境美國後，長期非法滯留，期間仍持續從事不法活動，甚至涉嫌從美國寄送毒品回台。她目前在台灣被通緝的案件高達五件，涉及毒品防制條例、詐欺與侵占等罪，其中三件與毒品有關，包...",329,203,27,0,6.170212765957447,7.170522944499368,0.2066869300911854,0.08206686930091185,1.0,0.014400902921950023,0.935447972791842,0.0032034394011970103,0.6640940756080049,0.11433489200272992,1.0,fair_comparison_restricted_v1.0
21,新聞標題,"DeepSeek權謀改規則，ChatGPT遭騙認輸 DeepSeek Tricks ChatGPT, Wins by Rule Change!",17,15,6,0,8.823529411764707,3.8521687235816398,0.5294117647058824,0.35294117647058826,1.0,0.00679738562091503,0.9859934977221048,0.028162245290272975,0.7253686341849438,0.19668396770472898,1.0,fair_comparison_restricted_v1.0
21,影片對話,"名嘴A：
欸，你知道最近AI圈發生一件超爆笑的事情嗎？DeepSeek跟ChatGPT下國際象棋，結果DeepSeek靠「唬爛」把ChatGPT騙到認輸！

名嘴B：
真的假的？AI不是應該照規則走嗎？怎麼還會騙人？快說說看，到底發生什麼事？

名嘴A：
事情是這樣的，這場棋局是美國一個很有名的西洋棋網紅Levy Rozman安排的，DeepSeek執黑棋，ChatGPT執白棋。一開始雙方實力差不...",773,299,30,0,3.868046571798189,7.29986411855136,0.24708926261319533,0.03880983182406209,1.0,0.026490090949288145,0.8876292111483726,0.0031872018856918334,0.6115092964029604,0.09177116703401286,1.0,fair_comparison_restricted_v1.0
21,影片描述,"近期AI領域發生了一場意想不到的事件，中國研發的人工智慧DeepSeek，在與ChatGPT進行國際象棋對弈時，透過「修改規則」的方式逆轉戰局，最終讓ChatGPT誤信規則更動，直接認輸！這場戲劇化的對決讓全球網友議論紛紛，甚至被戲稱為「AI版孫子兵法」。

這場比賽由擁有600萬粉絲的美國西洋棋網紅Levy Rozman安排，DeepSeek執黑棋，ChatGPT執白棋。比賽初期雙方勢均力敵，但...",247,162,25,0,6.558704453441296,6.798911815539952,0.20242914979757085,0.10121457489878542,1.0,0.018403589607834787,0.9263011931944004,0.0032628890819387303,0.6710352251096646,0.12122178170433871,1.0,fair_comparison_restricted_v1.0
22,新聞標題,"錫蘭揭心靈課程爭議 展瑞言論惹議 Cilan Exposes Self-Help Course Risks, Jeff Sui Criticized",19,19,7,0,10.0,4.247927513416173,0.47368421052631576,0.3684210526315789,1.0,0.0,0.9999999999935472,0.021143083272089996,0.7499999999987095,0.20634292498162699,1.0,fair_comparison_restricted_v1.0
22,影片對話,"A： 錫蘭這支影片，我真的要給他掌聲。他不是那種趁風頭蹭熱度的YouTuber，而是真的研究四個多月，做足功課，影片資訊量超大，完全沒有灌水，這種態度真的很值得佩服。

B： 沒錯，他這次點出來的問題不是「課程有沒有幫助」，而是「這些課程是不是會讓人不自覺地掉進陷阱」。而且他還特別強調一點——非知情同意！很多人被邀請去的時候，都不知道這課程背後的機制，以為只是聽聽講座，結果進去之後，才發現是一步步...",459,226,30,0,4.923747276688453,7.040897128042582,0.2113289760348584,0.06535947712418301,1.0,0.029024072973573838,0.9003498720274898,0.003159642619252172,0.6358009381826604,0.10639451587945757,1.0,fair_comparison_restricted_v1.0
22,影片描述,"知名YouTuber 錫蘭近日發布一支長達兩小時的影片，深入探討心靈課程的運作模式及其潛在的心理風險。該影片經過四個多月的研究與整理，內容詳實，獲得大量網友討論與迴響。

心靈課程在台灣已經行之有年，號稱幫助個人成長、突破心理障礙。然而，部分課程卻被指控涉及心理操控、洗腦，甚至讓學員對課程產生依賴，導致人際關係惡化或精神崩潰。

錫蘭影片中特別強調**「非知情同意」**的問題，許多人參與課程時，並...",194,132,26,0,6.804123711340207,6.616341997083632,0.20103092783505155,0.13402061855670103,1.0,0.014326725549780844,0.9392350690461079,0.0032236540489686003,0.6775111694234708,0.1355031786889174,1.0,fair_comparison_restricted_v1.0
23,新聞標題,NCC無線設備進口審查費750元惹議NCC’s NT$750 Wireless Import Fee Sparks Debate,20,18,6,0,9.0,4.121928094861394,0.4,0.3,1.0,0.004938271604938272,0.9884897434451897,0.012222222222222225,0.7289325165902726,0.18366666666666664,1.0,fair_comparison_restricted_v1.0
23,影片對話,"A： 這次 NCC 又搞出一個讓全民炸鍋的政策！進口無線設備收 750 元，連 RMA 維修回來也要收，這根本是變相抽稅吧？

B： 沒錯，這完全不合理！買個 100 元的藍牙耳機，結果還要繳 750 元，這不是叫大家直接別買了嗎？還有 Apple AirTag，那種四入組的產品，要額外多付 3000 元，這是什麼邏輯？

A： 重點是，這筆錢 NCC 真的有在「審查」嗎？還是只是收錢然後讓貨直接...",373,194,27,0,5.201072386058981,6.992370696729351,0.21715817694369974,0.07238605898123325,1.0,0.018819825408164053,0.9200593272484244,0.003015606372789142,0.6427382695229055,0.10814328780996008,1.0,fair_comparison_restricted_v1.0
